User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1001969,Klamczynski,P00160042,M,26-35,28,0,Delhi,Central,Chemical,Footwear & Shoes,1,14772.72325
1003694,Bellavance,P00115942,F,26-35,35,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,14736.18147
1004436,Talbott,P0096542,F,26-35,28,0,Kerala,Southern,Retail,Tupperware,2,14699.63969
1001260,Dheeraj,P00274042,F,26-35,35,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,3,14663.09791
1004064,Skach,P0097142,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,2,14626.55614
1004829,Gary,P00146042,F,26-35,28,0,Karnataka,Southern,IT Sector,Footwear & Shoes,3,14590.01436
1000549,Sharda,P00147042,F,26-35,26,0,Kerala,Southern,Banking,Furniture,1,14553.47258
1003245,Zeldin,P00351242,F,18-25,21,0,Uttarakhand,Central,Govt,Furniture,1,14516.9308
1005137,Murdock,P00187342,F,18-25,19,1,Haryana,Northern,Automobile,Tupperware,2,14480.38902
1003259,Wardle,P00054242,M,18-25,20,0,Himachal Pradesh,Northern,Healthcare,Furniture,2,14443.84724
1003503,Lloyd,P00241642,M,18-25,25,1,Madhya Pradesh,Central,Aviation,Furniture,1,14407.30546
1002068,Dhanraj,P00172842,M,36-45,39,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,3,14370.76368
1002067,Suhani,P00199442,F,51-55,52,1,Delhi,Central,Construction,Footwear & Shoes,2,14334.22191
1003825,Staebel,P00014542,F,18-25,20,0,Delhi,Central,Aviation,Footwear & Shoes,1,14297.68013
1000942,Syed,P00214142,M,51-55,52,1,Uttar Pradesh,Central,Lawyer,Furniture,3,14261.13835
1001456,Lonsdale,P00182242,M,26-35,34,0,Uttar Pradesh,Central,Textile,Footwear & Shoes,1,14224.59657
1004942,Murry,P00050642,F,46-50,47,0,Uttar Pradesh,Central,IT Sector,Furniture,3,14188.05479
1002760,McClure,P00101842,M,55+,77,1,Kerala,Southern,Lawyer,Footwear & Shoes,4,14151.51301
1004327,Payne,P00085942,F,36-45,41,0,Karnataka,Southern,Retail,Footwear & Shoes,2,14114.97123
1003536,Skye,P00268442,F,18-25,24,1,Karnataka,Southern,Banking,Furniture,3,14078.42945
1005836,Nishi,P00110942,F,26-35,27,0,Delhi,Central,Govt,Footwear & Shoes,1,14041.88767
1004682,Vishakha,P00030442,F,26-35,27,1,Uttarakhand,Central,Chemical,Furniture,2,14005.3459
1004237,Doherty,P00102442,F,26-35,28,0,Karnataka,Southern,Chemical,Footwear & Shoes,4,13968.80412
1004802,Patil,P00361642,M,55+,87,0,Delhi,Central,Govt,Footwear & Shoes,4,13932.26234
1001218,Jaideep,P00118542,M,55+,79,0,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,4,13895.72056
1001611,Joy,P00265142,M,26-35,27,0,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,2,13859.17878
1001050,Nishant,P00213342,F,26-35,35,0,Maharashtra,Western,Banking,Footwear & Shoes,1,13822.637
1002747,Collister,P0097842,M,18-25,20,0,Haryana,Northern,Healthcare,Tupperware,2,13786.09522
1001941,Gopal,P00332442,M,36-45,26,1,Uttar Pradesh,Central,Hospitality,Furniture,4,13749.55344
1004160,Gonzalez,P00041342,F,36-45,36,0,Bihar,Eastern,Retail,Furniture,3,13713.01167
1002126,Anjali,P00122442,M,55+,71,1,Karnataka,Southern,IT Sector,Footwear & Shoes,2,13676.46989
1003096,Prashant,P00145442,M,46-50,47,0,Jharkhand,Eastern,Automobile,Furniture,4,13639.92811
1001451,Sink,P00193842,M,36-45,44,1,Haryana,Northern,Banking,Furniture,2,13603.38633
1002953,Ryan,P00176642,F,26-35,32,1,Delhi,Central,Automobile,Footwear & Shoes,3,13566.84455
1004285,Bhishm,P00006442,F,36-45,40,0,Delhi,Central,Healthcare,Footwear & Shoes,1,13530.30277
1000326,Jonathan,P00120542,M,51-55,53,0,Gujarat,Western,IT Sector,Footwear & Shoes,3,13493.76099
1006016,Sauptik,P00274442,F,46-50,47,0,Maharashtra,Western,Agriculture,Footwear & Shoes,2,13457.21921
1004343,Swetlana,P00270942,F,26-35,31,0,Karnataka,Southern,Govt,Footwear & Shoes,1,13420.67744
1001884,Eugene,P00111042,F,46-50,49,0,Delhi,Central,Healthcare,Footwear & Shoes,4,13384.13566
1000623,McGrath,P00184942,F,26-35,34,1,Delhi,Central,Construction,Footwear & Shoes,3,13347.59388
1003963,Ritsa,P00226242,F,51-55,51,0,Karnataka,Southern,Chemical,Footwear & Shoes,2,13311.0521
1002025,Ross,P00175242,M,55+,88,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,13274.51032
1001593,Samiksha,P00075742,F,26-35,28,0,Karnataka,Southern,Retail,Footwear & Shoes,1,13237.96854
1003423,Sayre,P00337742,F,26-35,29,1,Karnataka,Southern,Banking,Footwear & Shoes,4,13201.42676
1000651,Carreira,P00194142,M,36-45,41,0,Uttar Pradesh,Central,Chemical,Furniture,1,13164.88498
1005237,Bhaggyasree,P00037142,F,26-35,30,1,Delhi,Central,IT Sector,Footwear & Shoes,3,13128.34321
1001506,Moumita,P0096442,F,26-35,35,0,Delhi,Central,Textile,Footwear & Shoes,1,13091.80143
1003641,Cacioppo,P00193242,F,26-35,30,0,Kerala,Southern,Aviation,Furniture,4,13055.25965
1000182,Speros,P00049442,F,18-25,21,1,Karnataka,Southern,Aviation,Footwear & Shoes,4,13018.71787
1003108,Filia,P00291542,F,51-55,52,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,12982.17609
1005039,Lampkin,P00324442,M,36-45,44,0,Gujarat,Western,Automobile,Tupperware,4,12945.63431
1001451,Sink,P00311642,F,36-45,41,1,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,12909.09253
1002340,James,P00117142,F,36-45,45,0,Karnataka,Southern,Construction,Footwear & Shoes,3,12872.55075
1001339,Hendricks,P00173342,F,36-45,40,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,12836.00897
1003224,Kushal,P00277842,M,26-35,32,1,Madhya Pradesh,Central,Chemical,Furniture,1,12799.4672
1004837,Chetan,P00068142,F,26-35,35,1,Kerala,Southern,Banking,Furniture,3,12762.92542
1004640,Nirja,P00106042,F,26-35,31,1,Maharashtra,Western,Food Processing,Furniture,2,12726.38364
1003311,Neola,P00249842,F,26-35,33,1,Kerala,Southern,IT Sector,Furniture,1,12689.84186
1002031,Aditya,P00350942,F,36-45,37,0,Delhi,Central,IT Sector,Footwear & Shoes,4,12653.30008
1001021,Pradeep,P00059442,F,36-45,37,1,Madhya Pradesh,Central,Automobile,Footwear & Shoes,4,12616.7583
1001017,Farhat,P00326642,F,36-45,45,0,Karnataka,Southern,Banking,Footwear & Shoes,3,12580.21652
1000372,Nikita,P00358442,M,18-25,22,1,Delhi,Central,Govt,Furniture,3,12543.67474
1001520,Ramesh,P00332242,F,26-35,32,1,Delhi,Central,Food Processing,Footwear & Shoes,4,12507.13297
1003012,Seio,P00221042,M,26-35,34,0,Delhi,Central,Construction,Footwear & Shoes,2,12470.59119
1001591,Anchal,P00059442,F,51-55,53,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,12434.04941
1000004,Guthrie,P00184942,F,46-50,47,0,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,12397.50763
1004627,Rosenblatt,P00282042,M,55+,58,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,12360.96585
1006011,Aniket,P00182342,F,36-45,43,1,Delhi,Central,Construction,Footwear & Shoes,1,12324.42407
1005686,Reiter,P00215442,F,55+,88,0,Andhra Pradesh,Southern,Chemical,Furniture,4,12287.88229
1000563,Rosenberg,P00319842,F,26-35,28,1,Karnataka,Southern,Healthcare,Footwear & Shoes,1,12251.34051
1002109,Gelder,P00269242,F,26-35,30,0,Karnataka,Southern,Banking,Footwear & Shoes,4,12214.79874
1000976,Ashwin,P00250242,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,12178.25696
1005156,Brooks,P00049642,F,18-25,19,1,Delhi,Central,Aviation,Footwear & Shoes,1,12141.71518
1006016,Sauptik,P00033542,F,46-50,47,0,Delhi,Central,Banking,Footwear & Shoes,3,12105.1734
1000058,Moray,P00266542,F,26-35,33,0,Karnataka,Southern,Retail,Footwear & Shoes,3,12068.63162
1005433,Mayank,P00174142,M,36-45,38,0,Delhi,Central,Chemical,Footwear & Shoes,1,12032.08984
1001733,Gonzalez,P00304942,F,18-25,22,1,Haryana,Northern,Healthcare,Furniture,2,11995.54806
1004725,Jackson,P00059142,M,36-45,41,0,Karnataka,Southern,Healthcare,Footwear & Shoes,4,11959.00628
1002956,Neha,P00003242,F,26-35,31,1,Uttar Pradesh,Central,Media,Footwear & Shoes,4,11922.4645
1000338,Nunn,P00208342,F,36-45,45,0,Delhi,Central,Automobile,Footwear & Shoes,3,11885.92273
1002766,Cyma,P00319042,F,46-50,50,0,Haryana,Northern,IT Sector,Furniture,3,11849.38095
1000646,Aarushi,P00086442,M,36-45,43,0,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,11812.83917
1002037,Gnade,P00364842,F,55+,72,0,Andhra Pradesh,Southern,Govt,Furniture,3,11776.29739
1005517,Priyanka,P00113042,M,55+,82,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,11739.75561
1004050,Abhijeet,P00138542,F,36-45,43,1,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,11703.21383
1005807,Beltran,P00303442,F,36-45,41,0,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,11666.67205
1002507,Lakshmi,P00045842,F,26-35,35,1,Gujarat,Western,Chemical,Furniture,1,11630.13027
1004498,Srishti,P00030842,F,51-55,55,0,Delhi,Central,Textile,Footwear & Shoes,1,11593.5885
1005157,Parks,P00003242,M,36-45,36,1,Haryana,Northern,Chemical,Footwear & Shoes,2,11557.04672
1004171,Brian,P00221542,M,55+,87,0,Uttar Pradesh,Central,Construction,Footwear & Shoes,2,11520.50494
1002012,Gibson,P00273942,F,26-35,34,0,Delhi,Central,IT Sector,Footwear & Shoes,2,11483.96316
1003934,Ann,P00265242,F,26-35,32,0,Karnataka,Southern,Retail,Footwear & Shoes,4,11447.42138
1002676,Jitesh,P00177842,M,55+,62,1,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,4,11410.8796
1002106,Luke,P00016542,M,18-25,24,0,Andhra Pradesh,Southern,Chemical,Furniture,3,11374.33782
1003741,Shirley,P00127642,F,26-35,29,1,Delhi,Central,Banking,Footwear & Shoes,2,11337.79604
1001359,Aarushi,P00249742,M,36-45,36,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,4,11301.25427
1002889,Richard,P00196042,F,36-45,44,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,11264.71249
1005096,Roger,P00288342,F,26-35,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,11228.17071
1004860,Peterman,P00115442,M,26-35,33,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,11191.62893
1003726,Randy,P00119442,F,26-35,33,1,Delhi,Central,Hospitality,Footwear & Shoes,2,11155.08715
1004194,Kennedy,P00286442,F,18-25,20,0,Haryana,Northern,IT Sector,Furniture,4,11118.54537
1003036,Prescott,P00255842,F,55+,92,0,Uttarakhand,Central,Chemical,Furniture,2,11082.00359
1003380,Blumstein,P00102342,F,51-55,55,0,Karnataka,Southern,Banking,Footwear & Shoes,3,11045.46181
1001667,Mane,P00276642,F,51-55,52,0,Delhi,Central,Aviation,Footwear & Shoes,2,11008.92004
1002888,Corey-Lock,P00321742,F,26-35,26,0,Madhya Pradesh,Central,Media,Footwear & Shoes,3,10972.37826
1000777,Harivansh,P00259342,M,18-25,22,0,Gujarat,Western,Construction,Furniture,2,10935.83648
1001503,Willman,P00277242,M,26-35,35,1,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,1,10899.2947
1002979,Ken,P00210342,F,36-45,40,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,10862.75292
1001513,Seio,P00273742,M,36-45,41,1,Himachal Pradesh,Northern,Construction,Furniture,4,10826.21114
1000651,Carreira,P00346542,M,36-45,36,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,1,10789.66936
1002664,percer,P00090942,M,36-45,45,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,10753.12758
1004673,Lee,P00125942,M,36-45,36,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,4,10716.5858
1000850,Bhawna,P00231442,F,36-45,40,1,Uttar Pradesh,Central,Healthcare,Furniture,3,10680.04403
1001599,Akshata,P00028842,F,26-35,26,1,Himachal Pradesh,Northern,Construction,Furniture,2,10643.50225
1001284,O'Brian,P00351342,F,46-50,47,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,10606.96047
1003557,Craven,P00058442,F,18-25,24,1,Delhi,Central,Hospitality,Footwear & Shoes,1,10570.41869
1003320,Sandra,P00179042,M,26-35,29,1,Karnataka,Southern,Aviation,Footwear & Shoes,3,10533.87691
1005857,Shweta,P00000142,M,46-50,50,0,Karnataka,Southern,IT Sector,Furniture,4,10497.33513
1004506,Ashbrook,P00312342,F,51-55,51,0,Delhi,Central,Aviation,Footwear & Shoes,2,10460.79335
1000711,McNair,P00118742,M,26-35,34,0,Karnataka,Southern,Hospitality,Footwear & Shoes,4,10424.25157
1001088,Phan,P00304142,F,0-17,16,1,Uttar Pradesh,Central,Chemical,Furniture,3,10387.7098
1001227,Dianna,P00370342,F,51-55,51,0,Madhya Pradesh,Central,Media,Furniture,4,10351.16802
1000678,Barnes,P00240642,F,26-35,26,1,Karnataka,Southern,Media,Footwear & Shoes,1,10314.62624
1001666,Swint,P00041442,F,26-35,29,1,Gujarat,Western,Food Processing,Furniture,3,10278.08446
1003576,Alejandro,P00328742,M,51-55,52,1,Himachal Pradesh,Northern,Banking,Footwear & Shoes,1,10241.54268
1004819,Swetha,P00264042,F,36-45,36,1,Delhi,Central,Automobile,Footwear & Shoes,3,10205.0009
1003842,Shivangi,P00115942,M,36-45,39,0,Haryana,Northern,Construction,Footwear & Shoes,3,10168.45912
1000553,Turumella,P00170642,F,26-35,33,0,Delhi,Central,Aviation,Footwear & Shoes,3,10131.91734
1005576,Subhashree,P00165442,F,26-35,33,1,Karnataka,Southern,Banking,Footwear & Shoes,1,10095.37557
1003715,Ludtke,P00016842,F,18-25,24,0,Madhya Pradesh,Central,Govt,Furniture,1,10058.83379
1000854,Abhijit,P00052542,M,26-35,26,1,Uttar Pradesh,Central,Banking,Furniture,3,10022.29201
1004089,Reichenbach,P00348242,M,26-35,30,0,Bihar,Eastern,Aviation,Footwear & Shoes,4,9985.750229
1002515,Roach,P00102542,F,46-50,49,0,Karnataka,Southern,Aviation,Footwear & Shoes,2,9949.20845
1003903,Kalyani,P00232442,F,26-35,30,0,Delhi,Central,Banking,Footwear & Shoes,2,9912.666671
1005270,Medina,P00028842,F,26-35,29,1,Bihar,Eastern,Chemical,Furniture,3,9876.124893
1001952,Rob,P00068442,F,36-45,38,0,Delhi,Central,Healthcare,Footwear & Shoes,3,9839.583114
1000071,Surbhi,P00062842,F,26-35,33,0,Delhi,Central,Retail,Footwear & Shoes,3,9803.041335
1001983,Atul,P00346142,M,26-35,33,0,Karnataka,Southern,Aviation,Footwear & Shoes,3,9766.499556
1003131,Hemangi,P00109742,M,26-35,34,0,Maharashtra,Western,IT Sector,Furniture,2,9729.957777
1005765,Nat,P00280642,F,26-35,26,1,Uttar Pradesh,Central,Hospitality,Furniture,3,9693.415999
1002266,Neoma,P00148742,M,51-55,52,0,Karnataka,Southern,Healthcare,Furniture,2,9656.87422
1004951,Kristina,P00072242,M,36-45,44,0,Maharashtra,Western,Automobile,Furniture,3,9620.332441
1003823,Denise,P00270542,F,55+,72,1,Gujarat,Western,Healthcare,Furniture,2,9583.790662
1001297,Murdock,P00105142,F,26-35,32,1,Uttar Pradesh,Central,Healthcare,Furniture,4,9547.248883
1005031,Shruti,P00112242,M,26-35,27,0,Uttar Pradesh,Central,IT Sector,Furniture,3,9510.707105
1005260,Hazard,P00331942,F,36-45,38,0,Rajasthan,Northern,Textile,Furniture,3,9474.165326
1003315,Chuck,P00073642,F,26-35,30,1,Uttarakhand,Central,IT Sector,Furniture,1,9437.623547
1005926,Barcio,P00182242,M,51-55,55,0,Uttar Pradesh,Central,Agriculture,Furniture,1,9401.081768
1003675,Hawkins,P00288942,F,36-45,36,1,Maharashtra,Western,Lawyer,Furniture,2,9364.539989
1004685,Pardue,P00109542,M,36-45,37,0,Karnataka,Southern,Aviation,Furniture,4,9327.998211
1003505,Fuller,P00071442,M,26-35,34,1,Andhra Pradesh,Southern,Lawyer,Furniture,4,9291.456432
1000524,Ober,P00018042,F,18-25,25,0,Uttarakhand,Central,IT Sector,Furniture,4,9254.914653
1003025,Kristen,P00232842,M,36-45,39,0,Uttar Pradesh,Central,Govt,Furniture,3,9218.372874
1001819,Sudheer,P00121042,M,36-45,38,1,Rajasthan,Northern,Govt,Furniture,2,9181.831096
1003336,Vipul,P00302642,M,36-45,37,0,Himachal Pradesh,Northern,IT Sector,Furniture,2,9145.289317
1005305,Greene,P00010842,M,18-25,21,0,Maharashtra,Western,Healthcare,Furniture,4,9108.747538
1001088,Phan,P00354342,M,0-17,12,1,Uttar Pradesh,Central,Aviation,Furniture,2,9072.205759
1002069,Cacioppo,P00069542,F,55+,63,1,Madhya Pradesh,Central,Textile,Furniture,1,9035.66398
1003684,Skach,P00251942,F,26-35,31,1,Kerala,Southern,IT Sector,Furniture,1,8999.122202
1002664,percer,P00104842,F,36-45,43,0,Rajasthan,Northern,Banking,Furniture,1,8962.580423
1003274,Carter,P00046742,F,26-35,28,0,Andhra Pradesh,Southern,Media,Furniture,2,8926.038644
1000583,Alyssa,P00020342,M,26-35,35,0,Madhya Pradesh,Central,Aviation,Furniture,4,8889.496865
1001499,Caffey,P00338442,F,0-17,12,0,Uttar Pradesh,Central,Aviation,Furniture,2,8852.955086
1004016,Dowd,P00259242,F,51-55,53,0,Himachal Pradesh,Northern,Govt,Furniture,3,8816.413308
1004725,Jackson,P0096442,F,36-45,41,0,Uttarakhand,Central,Banking,Furniture,3,8779.871529
1003934,Ann,P00252942,F,26-35,34,0,Haryana,Northern,Healthcare,Furniture,3,8743.32975
1004323,Ed,P00191442,F,18-25,21,1,Uttarakhand,Central,Aviation,Furniture,4,8706.787971
1005239,Quincy,P00178342,F,36-45,43,0,Andhra Pradesh,Southern,Media,Furniture,2,8670.246192
1004277,Sanjay,P00370342,F,36-45,42,0,Kerala,Southern,Govt,Furniture,3,8633.704414
1001851,Sidharth,P00325242,F,26-35,34,1,Maharashtra,Western,Agriculture,Furniture,3,8597.162635
1002102,Hoffman,P00304742,M,26-35,32,0,Kerala,Southern,Govt,Furniture,1,8560.620856
1000148,Rutuja,P00151742,F,51-55,51,1,Himachal Pradesh,Northern,Banking,Furniture,4,8524.079077
1000637,Lawera,P00103242,M,36-45,45,1,Uttarakhand,Central,Food Processing,Furniture,3,8487.537298
1000092,Gene,P00166942,M,18-25,21,1,Uttar Pradesh,Central,Lawyer,Furniture,4,8450.99552
1005060,Kimmel,P00178042,F,46-50,46,0,Gujarat,Western,Retail,Furniture,3,8414.453741
1000783,Delaney,P00044442,F,26-35,31,0,Maharashtra,Western,Healthcare,Furniture,3,8377.911962
1001096,Joy,P00008742,F,0-17,17,0,Jharkhand,Eastern,Automobile,Furniture,3,8341.370183
1000662,Pawlan,P00325242,F,18-25,20,1,Haryana,Northern,Food Processing,Furniture,2,8304.828405
1000036,Sonia,P00327342,F,26-35,27,0,Uttarakhand,Central,Construction,Furniture,4,8268.286626
1001669,George,P00053842,M,26-35,32,0,Andhra Pradesh,Southern,Govt,Food,1,8231.744847
1001556,Deanra,P00113942,F,18-25,18,0,Maharashtra,Western,Lawyer,Food,4,8195.203068
1003615,liebe,P00190942,F,26-35,28,1,Maharashtra,Western,Healthcare,Food,2,8158.661289
1001943,Phelps,P00028542,F,18-25,23,1,Telangana,Southern,Banking,Food,3,8122.119511
1004449,Masurkar,P00312842,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Food,3,8085.577732
1005757,Talbott,P00051442,M,0-17,16,1,Kerala,Southern,Construction,Food,1,8049.035953
1000737,Steven,P00087042,M,0-17,13,1,Delhi,Central,Chemical,Food,1,8012.494174
1004505,Daniels,P00301542,M,51-55,53,0,Uttar Pradesh,Central,Govt,Food,2,7975.952395
1005536,Troy,P00027542,F,26-35,34,0,Andhra Pradesh,Southern,Aviation,Food,2,7939.410617
1001281,Gjertsen,P00026042,F,26-35,31,0,Gujarat,Western,Automobile,Food,1,7902.868838
1005824,Eva,P00218142,F,18-25,25,0,Karnataka,Southern,IT Sector,Food,2,7866.327059
1002419,Shantanu,P00165942,F,26-35,28,1,Himachal Pradesh,Northern,Banking,Food,4,7829.78528
1002462,Nripraj,P00197042,F,36-45,40,0,Karnataka,Southern,IT Sector,Food,3,7793.243501
1001154,Ashmeet,P00154642,F,0-17,13,0,Rajasthan,Northern,Govt,Food,2,7756.701723
1001426,Sandra,P00114942,F,18-25,25,0,Uttar Pradesh,Central,Healthcare,Food,4,7720.159944
1004601,Gaurav,P00014442,F,36-45,40,1,Madhya Pradesh,Central,Hospitality,Food,4,7683.618165
1003345,Jim,P00144242,F,26-35,29,0,Maharashtra,Western,Banking,Food,4,7647.076386
1001946,Engle,P00334242,F,26-35,29,1,Karnataka,Southern,Aviation,Food,1,7610.534607
1003715,Ludtke,P00351042,F,18-25,21,1,Maharashtra,Western,Healthcare,Food,3,7573.992829
1003111,Dean,P00234542,F,18-25,18,0,Uttar Pradesh,Central,Hospitality,Food,3,7537.45105
1001387,Ashley,P00086442,M,51-55,55,0,Uttar Pradesh,Central,IT Sector,Food,2,7500.909271
1000725,Goranitis,P00093242,F,55+,67,1,Kerala,Southern,Govt,Food,3,7464.367492
1001022,Minnotte,P00340942,F,26-35,26,0,Bihar,Eastern,IT Sector,Food,1,7427.825713
1004357,Dana,P00036842,M,36-45,45,0,Uttar Pradesh,Central,IT Sector,Food,2,7391.283935
1005091,Hitika,P00182142,F,26-35,26,0,Andhra Pradesh,Southern,IT Sector,Food,4,7354.742156
1005650,Mautz,P00085942,M,36-45,39,1,Uttar Pradesh,Central,Healthcare,Food,1,7318.200377
1001941,Gopal,P00179442,M,36-45,26,1,Jharkhand,Eastern,Hospitality,Food,2,7281.658598
1004528,Anurag,P00338442,F,26-35,33,1,Uttar Pradesh,Central,Automobile,Food,2,7245.11682
1003655,Asish,P00255842,M,26-35,32,0,Uttar Pradesh,Central,Banking,Food,1,7208.575041
1003650,Ginny,P00050542,F,26-35,27,0,Maharashtra,Western,Lawyer,Food,4,7172.033262
1002955,Soodesh,P00119142,F,36-45,44,0,Uttar Pradesh,Central,Chemical,Food,4,7135.491483
1002818,Harrigan,P00129542,F,26-35,34,0,Karnataka,Southern,IT Sector,Food,2,7098.949704
1005788,Bixby,P00255942,F,26-35,31,0,Maharashtra,Western,Healthcare,Food,4,7062.407926
1000533,Akash,P00184942,F,26-35,27,1,Uttar Pradesh,Central,Aviation,Food,1,7025.866147
1005709,Madhulika,P00120042,F,18-25,21,1,Uttar Pradesh,Central,Media,Food,4,6989.324368
1001897,Eplett,P00111942,M,51-55,54,0,Maharashtra,Western,IT Sector,Food,1,6952.782589
1001777,Hirsh,P00344242,F,26-35,32,0,Andhra Pradesh,Southern,Retail,Food,3,6916.24081
1000337,Phonely,P00241642,F,18-25,18,1,Haryana,Northern,IT Sector,Food,3,6879.699032
1005201,Karlsson,P00101342,F,51-55,55,1,Maharashtra,Western,Aviation,Food,2,6843.157253
1001437,Savi,P00043342,F,51-55,55,0,Uttar Pradesh,Central,Retail,Food,3,6806.615474
1006009,Aditya,P00148642,M,26-35,28,1,Punjab,Northern,Hospitality,Food,4,6770.073695
1000148,Rutuja,P00334642,F,51-55,51,0,Telangana,Southern,Construction,Food,2,6733.531916
1004980,Rob,P00331942,F,26-35,31,0,Madhya Pradesh,Central,Food Processing,Food,1,6696.990138
1001952,Rob,P00102342,F,36-45,36,0,Haryana,Northern,IT Sector,Food,2,6660.448359
1004042,Phillina,P00114842,F,36-45,45,0,Karnataka,Southern,Lawyer,Food,1,6623.90658
1003317,Kinney,P00042242,F,26-35,30,0,Gujarat,Western,Media,Food,2,6587.364801
1000820,Moray,P00368642,F,36-45,43,1,Bihar,Eastern,IT Sector,Food,2,6550.823022
1001306,Airdo,P00080342,F,26-35,34,1,Haryana,Northern,IT Sector,Food,1,6514.281244
1005000,Caudle,P00116642,F,26-35,29,1,Bihar,Eastern,Media,Food,4,6477.739465
1003722,Muskan,P00181542,F,26-35,32,1,Uttar Pradesh,Central,Lawyer,Food,3,6441.197686
1000783,Delaney,P00118342,F,26-35,27,1,Uttar Pradesh,Central,IT Sector,Food,4,6404.655907
1001895,Gross,P00113842,F,36-45,38,1,Andhra Pradesh,Southern,Govt,Food,4,6368.114129
1004425,Indulekha,P00020242,F,36-45,39,1,Maharashtra,Western,Retail,Food,3,6331.57235
1003189,Kipp,P00112542,F,26-35,28,1,Maharashtra,Western,Healthcare,Food,1,6295.030571
1003562,Sonal,P00155242,M,26-35,29,0,Maharashtra,Western,IT Sector,Food,3,6258.488792
1004736,Mahima,P00084842,F,18-25,19,0,Delhi,Central,Healthcare,Food,4,6221.947013
1002994,Hemant,P0009942,F,36-45,38,0,Uttar Pradesh,Central,IT Sector,Food,4,6185.405235
1003213,Bolton,P00278642,M,26-35,28,1,Maharashtra,Western,Automobile,Food,2,6148.863456
1003105,Ludwig,P00244142,F,36-45,38,1,Bihar,Eastern,Agriculture,Food,4,6112.321677
1004795,Lonsdale,P00043542,F,46-50,49,0,Bihar,Eastern,Media,Food,2,6075.779898
1004937,Ferrer,P00169442,F,36-45,43,0,Karnataka,Southern,Aviation,Food,4,6039.238119
1001050,Nishant,P00162942,F,26-35,31,0,Haryana,Northern,Aviation,Food,1,6002.696341
1004884,Divyeta,P00319342,F,36-45,43,0,Uttar Pradesh,Central,Govt,Food,4,5966.154562
1005377,Piyam,P00279542,M,18-25,24,1,Uttar Pradesh,Central,Aviation,Food,1,5929.612783
1002571,Hrisheekesh,P00058142,F,36-45,45,0,Karnataka,Southern,Banking,Food,2,5893.071004
1003630,Atharv,P00350342,F,18-25,22,0,Uttar Pradesh,Central,Govt,Food,4,5856.529225
1000738,McAdams,P00307342,M,18-25,20,1,Uttar Pradesh,Central,Banking,Food,4,5819.987447
1000712,Riya,P00338542,F,26-35,29,1,Uttar Pradesh,Central,IT Sector,Food,3,5783.445668
1004058,Shaily,P00113142,F,26-35,30,1,Uttar Pradesh,Central,Automobile,Food,2,5746.903889
1005930,Roach,P00084442,M,36-45,38,1,Himachal Pradesh,Northern,Chemical,Food,3,5710.36211
1001451,Sink,P00145742,F,36-45,39,0,Haryana,Northern,IT Sector,Food,3,5673.820331
1004041,Fritzler,P00039442,F,18-25,18,0,Haryana,Northern,Govt,Food,4,5637.278553
1003311,Neola,P00183242,F,26-35,30,0,Andhra Pradesh,Southern,Govt,Food,3,5600.736774
1003216,Pratyusmita,P00330242,F,36-45,41,1,Uttar Pradesh,Central,Construction,Food,3,5564.194995
1000774,Abhishek,P00370242,F,18-25,23,0,Uttar Pradesh,Central,Banking,Food,2,5527.653216
1003689,Hildebrand,P00219942,F,26-35,31,1,Andhra Pradesh,Southern,Healthcare,Food,4,5491.111437
1005458,Akshat,P00151742,M,18-25,23,0,Andhra Pradesh,Southern,Healthcare,Food,2,5454.569659
1003458,Soltero,P00212942,F,46-50,50,0,Andhra Pradesh,Southern,Chemical,Food,2,5418.02788
